Time, TargetAxialTrunk, SensorPitch, TargetFrontalTrunk, SensorRoll, VelM1, VelM2, VelM3
15816.3818,-20.0000, 0.0317,12.0000, -0.0003,-0.3755, 0.5233, 0.1238
15835.3828,-20.0000, 0.0335,12.0000, -0.0006,-0.7750, 0.2637, 0.2836
15856.3799,-20.0000, 0.0348,12.0000, -0.0005,-0.3555, 0.1238, 0.3635
15875.3809,-20.0000, 0.0349,12.0000, -0.0004,-0.4754, 0.0639, 0.9627
15896.3789,-20.0000, 0.0360,12.0000, -0.0001,-0.2956, 0.3036, 0.1638
15915.3779,-20.0000, 0.0377,12.0000, -0.0015,-0.5353, 0.2437, 0.6232
15936.3770,-20.0000, 0.0396,12.0000, -0.0024,-0.8349, 0.2836, 0.7031
15955.3760,-20.0000, 0.0408,12.0000, -0.0026,-0.6951, 0.5832, 0.4434
15976.3770,-20.0000, 0.0409,12.0000, -0.0042,-0.6152, 0.4434, 0.2237
15997.3740,-20.0000, 0.0411,12.0000, -0.0039,-0.4354, 0.5033, 0.1638
16016.3770,-20.0000, 0.0421,12.0000, -0.0029,-0.8748, 0.1238, 0.3435
16037.3740,-20.0000, 0.0449,12.0000, -0.0029,-0.7151, 0.2836, 0.4234
16056.3730,-20.0000, 0.0472,12.0000, -0.0028,-0.9148, 0.4834, 0.6432
16077.3730,-20.0000, 0.0475,12.0000, -0.0028,-0.7550, 0.5233, 0.5832
16096.3730,-20.0000, 0.0470,12.0000, -0.0028,-0.6951, 0.7031, 0.6631
16117.3711,-20.0000, 0.0476,12.0000, -0.0032,-0.9747, 0.2637, 0.5033
16136.3721,-20.0000, 0.0495,12.0000, -0.0036,-1.0546, 0.5633, 0.2237
16157.3691,-20.0000, 0.0514,12.0000, -0.0040,-1.0946, 0.3835, 0.0439
16176.3701,-20.0000, 0.0522,12.0000, -0.0045,-0.7550, 0.8229, 0.6232
16197.3672,-20.0000, 0.0521,12.0000, -0.0042,-0.8948, 0.5233, 0.5633
16216.3662,-20.0000, 0.0534,12.0000, -0.0050,-1.1944, 0.5233, 0.4434
16237.3672,-20.0000, 0.0547,12.0000, -0.0060,-1.1944, 0.5832, 0.5433
16256.3682,-20.0000, 0.0557,12.0000, -0.0043,-0.9747, 0.8629, 0.5433
16277.3672,-20.0000, 0.0576,12.0000, -0.0036,-1.1345, 0.5633, 0.5233
16296.3643,-20.0000, 0.0601,12.0000, -0.0048,-0.9348, 0.7031, 0.6232
16317.3643,-20.0000, 0.0609,12.0000, -0.0053,-1.1145, 0.7031, 0.7430
16336.3623,-20.0000, 0.0607,12.0000, -0.0054,-1.4940, 0.7230, 0.5033
16358.3623,-20.0000, 0.0616,12.0000, -0.0050,-1.0746, 0.6831, 0.7230
16377.3613,-20.0000, 0.0640,12.0000, -0.0047,-1.1944, 0.6831, 0.5433
16398.3613,-20.0000, 0.0666,12.0000, -0.0053,-1.1944, 0.7830, 0.9228
16417.3613,-20.0000, 0.0673,12.0000, -0.0056,-1.2943, 1.0826, 0.8229
16437.3613,-20.0000, 0.0656,12.0000, -0.0055,-1.4541, 1.0426, 0.9028
16458.3594,-20.0000, 0.0642,12.0000, -0.0052,-1.4741, 0.8029, 0.6831
16477.3574,-20.0000, 0.0652,12.0000, -0.0048,-1.3542, 0.4434, 0.6032
16497.3574,-20.0000, 0.0676,12.0000, -0.0040,-1.3742, 0.7430, 0.9827
16517.3594,-20.0000, 0.0686,12.0000, -0.0038,-1.6338, 0.7430, 0.8629
16538.3594,-20.0000, 0.0668,12.0000, -0.0051,-1.4940, 0.6831, 0.7031
16557.3555,-20.0000, 0.0639,12.0000, -0.0050,-1.3542, 0.8828, 0.9627
16577.3574,-20.0000, 0.0631,12.0000, -0.0032,-1.1745, 0.6232, 1.2224
16597.3555,-20.0000, 0.0654,12.0000, -0.0028,-1.4541, 1.0027, 0.5832
16618.3555,-20.0000, 0.0682,12.0000, -0.0047,-1.7737, 0.7430, 0.8629
16637.3555,-20.0000, 0.0689,12.0000, -0.0053,-1.9135, 0.7830, 0.9627
16657.3535,-20.0000, 0.0664,12.0000, -0.0047,-1.4541, 0.8828, 0.9428
16677.3555,-20.0000, 0.0637,12.0000, -0.0045,-1.4141, 0.9827, 0.8029
16697.3555,-20.0000, 0.0641,12.0000, -0.0045,-1.4741, 0.9028, 1.0227
16717.3535,-20.0000, 0.0669,12.0000, -0.0052,-1.7936, 0.9827, 0.7830
16739.3535,-20.0000, 0.0676,12.0000, -0.0058,-1.6338, 0.7230, 0.8029
16759.3594,-20.0000, 0.0644,12.0000, -0.0051,-1.5739, 0.8229, 1.1025
16779.3516,-20.0000, 0.0611,12.0000, -0.0052,-1.5340, 0.9428, 1.0826
16798.3477,-20.0000, 0.0605,12.0000, -0.0057,-1.7537, 0.9228, 0.8828
16818.3496,-20.0000, 0.0620,12.0000, -0.0058,-1.3742, 0.9627, 0.9627
16838.3496,-20.0000, 0.0629,12.0000, -0.0061,-1.6338, 0.9228, 0.6831
16858.3496,-20.0000, 0.0619,12.0000, -0.0057,-1.6738, 0.7630, 0.9627
16878.3516,-20.0000, 0.0595,12.0000, -0.0055,-1.6738, 1.1025, 0.9827
16898.3516,-20.0000, 0.0574,12.0000, -0.0059,-1.4541, 0.9827, 0.5233
16919.3496,-20.0000, 0.0575,12.0000, -0.0062,-1.4141, 1.0826, 0.6631
16938.3516,-20.0000, 0.0584,12.0000, -0.0061,-1.5739, 1.1824, 0.7430
16958.3477,-20.0000, 0.0582,12.0000, -0.0053,-1.6139, 0.8429, 0.9627
16978.3438,-20.0000, 0.0557,12.0000, -0.0053,-1.6139, 0.7630, 1.0426
16998.3438,-20.0000, 0.0535,12.0000, -0.0064,-1.5340, 1.0826, 1.0626
17018.3418,-20.0000, 0.0530,12.0000, -0.0066,-1.7337, 0.9428, 0.7430
17038.3438,-20.0000, 0.0538,12.0000, -0.0065,-1.4141, 0.7630, 0.7630
17058.3418,-20.0000, 0.0546,12.0000, -0.0064,-1.2743, 0.8828, 0.8229
17080.3457,-20.0000, 0.0538,12.0000, -0.0055,-1.7337, 0.8029, 1.0027
17099.3438,-20.0000, 0.0527,12.0000, -0.0052,-1.9534, 0.9428, 0.4434
17119.3438,-20.0000, 0.0514,12.0000, -0.0055,-1.4741, 0.8629, 0.9428
17139.3418,-20.0000, 0.0509,12.0000, -0.0043,-1.2743, 1.2024, 0.9028
17159.3398,-20.0000, 0.0517,12.0000, -0.0033,-1.5540, 0.9627, 1.1425
17179.3398,-20.0000, 0.0528,12.0000, -0.0042,-1.6139, 0.9028, 1.0826
17199.3379,-20.0000, 0.0518,12.0000, -0.0055,-1.5939, 0.9028, 0.7830
17219.3379,-20.0000, 0.0495,12.0000, -0.0055,-1.6738, 1.0826, 0.8429
17239.3398,-20.0000, 0.0486,12.0000, -0.0048,-1.7337, 0.8029, 0.6432
17259.3379,-20.0000, 0.0504,12.0000, -0.0048,-1.5939, 0.8029, 0.6032
17279.3359,-20.0000, 0.0533,12.0000, -0.0051,-1.6338, 0.8429, 1.1625
17299.3398,-20.0000, 0.0541,12.0000, -0.0062,-1.5939, 0.9028, 0.9428
17319.3359,-20.0000, 0.0533,12.0000, -0.0076,-1.7337, 0.9228, 0.7430
17339.3340,-20.0000, 0.0528,12.0000, -0.0083,-1.8735, 0.9627, 0.8029
17359.3359,-20.0000, 0.0544,12.0000, -0.0081,-1.8136, 1.2024, 1.0227
17379.3340,-20.0000, 0.0575,12.0000, -0.0086,-1.6938, 0.7630, 0.6631
17399.3320,-20.0000, 0.0585,12.0000, -0.0092,-1.7137, 1.1225, 0.7630
17419.3340,-20.0000, 0.0566,12.0000, -0.0090,-2.0133, 0.9428, 1.1025
17441.3320,-20.0000, 0.0553,12.0000, -0.0081,-1.9734, 1.0426, 0.8828
17460.3281,-20.0000, 0.0558,12.0000, -0.0069,-2.0333, 1.1625, 0.8029
17480.3320,-20.0000, 0.0562,12.0000, -0.0060,-1.6538, 1.4621, 1.0027
17500.3301,-20.0000, 0.0556,12.0000, -0.0050,-1.9534, 1.2224, 0.8828
17520.3262,-20.0000, 0.0535,12.0000, -0.0041,-2.0133, 0.7430, 0.7430
17540.3301,-20.0000, 0.0511,12.0000, -0.0034,-1.8935, 0.8429, 1.0826
17560.3262,-20.0000, 0.0506,12.0000, -0.0030,-1.4741, 0.9627, 0.9827
17580.3281,-20.0000, 0.0513,12.0000, -0.0025,-1.7137, 1.4022, 0.8629
17600.3281,-20.0000, 0.0504,12.0000, -0.0023,-1.8536, 1.4221, 1.0826
17620.3262,-20.0000, 0.0486,12.0000, -0.0017,-1.6738, 1.1225, 0.8828
17640.3242,-20.0000, 0.0474,12.0000, -0.0013,-2.0333, 0.9028, 0.9028
17660.3242,-20.0000, 0.0450,12.0000, -0.0009,-1.6938, 0.5832, 1.1225
17680.3242,-20.0000, 0.0423,12.0000, 0.0000,-1.8136, 0.8229, 0.7031
17700.3242,-20.0000, 0.0407,12.0000, 0.0005,-1.7537, 1.1025, 0.9428
17720.3223,-20.0000, 0.0404,12.0000, 0.0017,-1.4541, 1.1824, 0.9028
17740.3203,-20.0000, 0.0396,12.0000, 0.0031,-1.9335, 1.2424, 1.3422
17760.3223,-20.0000, 0.0375,12.0000, 0.0034,-1.8536, 0.8629, 0.8229
17780.3203,-20.0000, 0.0358,12.0000, 0.0036,-1.7936, 0.4234, 0.6631
17802.3203,-20.0000, 0.0347,12.0000, 0.0041,-1.4541, 0.7430, 1.0227
17822.3184,-20.0000, 0.0347,12.0000, 0.0041,-1.6738, 1.0227, 1.5619
17842.3203,-20.0000, 0.0339,12.0000, 0.0044,-1.7537, 0.1838, 1.1025
17862.3184,-20.0000, 0.0296,12.0000, 0.0042,-1.5739, 0.4035, 0.7830
17881.3164,-20.0000, 0.0262,12.0000, 0.0029,-1.5140, 1.4820, 0.8229
17901.3164,-20.0000, 0.0274,12.0000, 0.0016,-1.4541, 1.5420, 0.5633
17921.3184,-20.0000, 0.0267,12.0000, 0.0034,-1.4741, 0.9428, 1.2424
17941.3164,-20.0000, 0.0226,12.0000, 0.0068,-1.3342, 0.0639, 1.0227
17961.3203,-20.0000, 0.0200,12.0000, 0.0080,-1.2543, 0.0639, 1.1625
17981.3125,-20.0000, 0.0201,12.0000, 0.0070,-1.3942, 0.3835, 0.7630
18001.3164,-20.0000, 0.0201,12.0000, 0.0049,-1.1345, 1.0426, 0.6831
18021.3145,-20.0000, 0.0181,12.0000, 0.0037,-1.1944, 1.0626, 1.0826
18041.3125,-20.0000, 0.0152,12.0000, 0.0041,-1.5540, 0.0839, 0.6432
18061.3125,-20.0000, 0.0123,12.0000, 0.0047,-1.5340, 0.7031, 0.6831
18081.3125,-20.0000, 0.0113,12.0000, 0.0049,-1.0546, 0.6232, 1.0426
18101.3105,-20.0000, 0.0113,12.0000, 0.0051,-1.0147, 0.4634, 1.1225
18121.3125,-20.0000, 0.0087,12.0000, 0.0050,-1.3942, 1.4022, 0.3236
18142.3125,-20.0000, 0.0056,12.0000, 0.0045,-1.1745, 0.7830, 0.4035
18162.3105,-20.0000, 0.0039,12.0000, 0.0062,-1.1545, -0.0360, 1.1824
18182.3086,-20.0000, 0.0024,12.0000, 0.0080,-0.8748, 0.0639, 1.4022
18202.3086,-20.0000, 0.0005,12.0000, 0.0061,-1.0346, 0.0839, 0.8429
18222.3066,-20.0000, -0.0015,12.0000, 0.0042,-0.8748, 1.0626, 0.3036
18243.3086,-20.0000, -0.0024,12.0000, 0.0033,-1.0946, 0.9228, -0.0360
18262.3066,-20.0000, -0.0037,12.0000, 0.0043,-0.9947, 0.1638, 1.0227
18282.3066,-20.0000, -0.0065,12.0000, 0.0067,-1.0147, 0.0839, 1.4022
18302.3066,-20.0000, -0.0084,12.0000, 0.0055,-0.6551, 0.0639, 0.5832
18323.3086,-20.0000, -0.0113,12.0000, 0.0025,-0.6152, 0.3435, 0.1638
18342.3047,-20.0000, -0.0133,12.0000, 0.0016,-0.6152, -0.0160, 0.0639
18363.3066,-20.0000, -0.0120,12.0000, 0.0023,-0.9747, 0.0839, 0.4035
18382.3027,-20.0000, -0.0123,12.0000, 0.0029,-0.8948, 0.3835, 1.1225
18402.3008,-20.0000, -0.0135,12.0000, 0.0023,-0.6751, 0.8229, 0.7430
18423.3066,-20.0000, -0.0163,12.0000, 0.0011,-0.6551, 1.2623, 0.1039
18442.3008,-20.0000, -0.0211,12.0000, 0.0010,-0.6551, 0.0240, 0.1438
18463.3027,-20.0000, -0.0239,12.0000, 0.0029,-0.7950, 0.0639, 0.3635
18483.3008,-20.0000, -0.0252,12.0000, 0.0032,-0.4953, 0.0639, 0.8029
18502.2988,-20.0000, -0.0259,12.0000, 0.0024,-0.1398, 0.0639, 1.0626
18524.3008,-20.0000, -0.0272,12.0000, 0.0016,-0.4155, 0.0639, 0.0040
18543.3008,-20.0000, -0.0299,12.0000, -0.0005,-0.3955, 0.7430, 0.0839
18564.3008,-20.0000, -0.0311,12.0000, -0.0008,-0.3955, 1.5420, 0.0639
18583.2988,-20.0000, -0.0310,12.0000, -0.0001,-0.1158, 0.5433, 0.0639
18604.3008,-20.0000, -0.0344,12.0000, 0.0023,-0.2357, -0.0360, 0.4434
18623.2969,-20.0000, -0.0388,12.0000, 0.0045,-0.3955, 0.0040, 0.1838
18643.2969,-20.0000, -0.0388,12.0000, 0.0034,-0.2956, -0.4354, 0.5033
18663.2969,-20.0000, -0.0390,12.0000, 0.0028,0.1438, -0.0759, 0.5233
18684.2949,-20.0000, -0.0398,12.0000, 0.0014,-0.0959, 0.0040, 0.1438
18703.2969,-20.0000, -0.0387,12.0000, -0.0002,0.0040, -0.4953, 0.0639
18724.2930,-20.0000, -0.0393,12.0000, 0.0000,-0.3555, -0.3356, 0.1238
18743.2969,-20.0000, -0.0389,12.0000, -0.0007,-0.2357, 0.1039, 0.1838
18764.2930,-20.0000, -0.0363,12.0000, -0.0019,-0.0160, 0.0439, 0.2437
18783.2930,-20.0000, -0.0366,12.0000, -0.0025,0.1238, 0.0639, 0.1438
18804.2910,-20.0000, -0.0381,12.0000, -0.0029,-0.0360, 0.0639, 0.0839
18823.2910,-20.0000, -0.0381,12.0000, -0.0029,-0.0759, 0.0639, 0.1638
18844.2910,-20.0000, -0.0384,12.0000, -0.0027,-0.0759, 0.0639, 0.0639
18865.2891,-20.0000, -0.0389,12.0000, -0.0027,-0.0759, 0.0639, 0.0639
18884.2891,-20.0000, -0.0393,12.0000, -0.0027,-0.0160, 0.0639, 0.0639
18905.2871,-20.0000, -0.0399,12.0000, -0.0028,0.0240, 0.0639, 0.0639
18924.2871,-20.0000, -0.0405,12.0000, -0.0030,0.0439, 0.0839, 0.0639
18945.2891,-20.0000, -0.0409,12.0000, -0.0031,0.0439, 0.1238, 0.0639
18964.2852,-20.0000, -0.0413,12.0000, -0.0032,0.0639, 0.0839, 0.0639
18985.2832,-20.0000, -0.0416,12.0000, -0.0033,0.0639, 0.0839, 0.0639
19004.2832,-20.0000, -0.0418,12.0000, -0.0031,0.0639, 0.0639, 0.0639
19025.2832,-20.0000, -0.0418,12.0000, -0.0032,0.1238, 0.6432, 0.0639
19044.2832,-20.0000, -0.0415,12.0000, -0.0036,0.2237, 0.3435, 0.0639
19065.2812,-20.0000, -0.0420,12.0000, -0.0030,0.1438, 0.1838, 0.0639
19084.2793,-20.0000, -0.0435,12.0000, -0.0020,0.1438, 0.0639, 0.0639
19105.2773,-20.0000, -0.0439,12.0000, -0.0019,0.1438, 0.0639, 0.0439
19124.2793,-20.0000, -0.0437,12.0000, -0.0019,0.3635, 0.0639, 0.0439
19145.2793,-20.0000, -0.0441,12.0000, -0.0021,0.5033, 0.0639, 0.0439
19164.2852,-20.0000, -0.0439,12.0000, -0.0021,0.3236, 0.0639, 0.0439
19185.2793,-20.0000, -0.0437,12.0000, -0.0021,0.2637, 0.0439, 0.0439
19204.2773,-20.0000, -0.0439,12.0000, -0.0018,0.3036, -0.0360, -0.3955
19224.2773,-20.0000, -0.0435,12.0000, -0.0014,0.2237, 0.0839, -0.2956
19245.2754,-20.0000, -0.0422,12.0000, -0.0008,0.3835, -0.7550, -0.0360
19266.2734,-20.0000, -0.0406,12.0000, -0.0001,0.1438, -0.8549, -0.0160
19285.2754,-20.0000, -0.0396,12.0000, -0.0008,0.0839, -0.0360, 0.0040
19306.2754,-20.0000, -0.0371,12.0000, -0.0024,0.1638, 0.0240, 0.0439
19325.2715,-20.0000, -0.0352,12.0000, -0.0026,0.5433, 0.0439, -0.0559
19346.2793,-20.0000, -0.0358,12.0000, -0.0022,0.1838, 0.0639, 0.1238
19365.2734,-20.0000, -0.0354,12.0000, -0.0021,0.0240, 0.0639, 0.0439
19386.2695,-20.0000, -0.0350,12.0000, -0.0019,0.2237, 0.0639, 0.1838
19405.2695,-20.0000, -0.0350,12.0000, -0.0018,0.1438, 0.0639, 0.0439
19426.2773,-20.0000, -0.0348,12.0000, -0.0020,-0.0360, 0.0639, 0.0439
19445.2715,-20.0000, -0.0349,12.0000, -0.0020,0.2237, 0.0639, -0.0360
19465.2793,-20.0000, -0.0349,12.0000, -0.0021,0.2237, 0.0639, -0.1957
19486.2715,-20.0000, -0.0348,12.0000, -0.0022,0.1238, 0.0639, 0.1238
19505.2793,-20.0000, -0.0344,12.0000, -0.0019,0.3236, 0.0639, -0.1758
19526.2715,-20.0000, -0.0341,12.0000, -0.0019,0.1438, -0.2357, 0.0439
19545.2676,-20.0000, -0.0340,12.0000, -0.0015,0.1638, -0.3755, 0.0040
19566.2676,-20.0000, -0.0335,12.0000, -0.0014,0.3236, -0.3955, 0.0040
19585.2656,-20.0000, -0.0329,12.0000, -0.0019,0.3635, -0.2157, 0.1438
19606.2656,-20.0000, -0.0318,12.0000, -0.0024,0.2437, 0.0240, 0.1438
19626.2676,-20.0000, -0.0310,12.0000, -0.0029,0.1238, 0.0439, -0.2157
19647.2676,-20.0000, -0.0312,12.0000, -0.0027,0.1238, 0.0639, -0.0160
19666.2637,-20.0000, -0.0307,12.0000, -0.0023,0.1238, 0.0639, -0.2756
19687.2656,-20.0000, -0.0302,12.0000, -0.0021,0.2836, 0.0639, 0.0040
19706.2637,-20.0000, -0.0301,12.0000, -0.0018,0.4035, 0.0639, -0.0360
19727.2637,-20.0000, -0.0296,12.0000, -0.0015,0.1838, 0.0240, -0.1558
19746.2617,-20.0000, -0.0293,12.0000, -0.0013,0.1638, -0.1957, -0.0360
19767.2656,-20.0000, -0.0292,12.0000, -0.0011,0.2437, -0.5353, -0.0160
19786.2598,-20.0000, -0.0284,12.0000, -0.0013,0.3036, 0.0040, -0.0160
19806.2578,-20.0000, -0.0268,12.0000, -0.0018,0.1438, 0.0439, -0.0759
19826.2559,-20.0000, -0.0261,12.0000, -0.0019,0.3435, 0.0439, -0.0559
19847.2598,-20.0000, -0.0263,12.0000, -0.0015,0.2836, 0.0639, 0.0040
19866.2578,-20.0000, -0.0255,12.0000, -0.0011,0.1638, 0.0639, -0.1358
19886.2559,-20.0000, -0.0250,12.0000, -0.0010,0.2237, 0.0639, -0.0959
19907.2559,-20.0000, -0.0251,12.0000, -0.0007,0.2437, 0.0639, 0.0240
19926.2539,-20.0000, -0.0245,12.0000, -0.0005,0.2037, 0.0639, 0.0439
19947.2559,-20.0000, -0.0245,12.0000, -0.0005,0.1838, 0.0240, -0.1158
19967.2539,-20.0000, -0.0245,12.0000, -0.0005,0.3036, -0.1158, -0.0959
19987.2539,-20.0000, -0.0244,12.0000, -0.0006,0.4834, -0.2756, 0.1238
20008.2559,-20.0000, -0.0238,12.0000, -0.0008,0.2437, -0.0160, -0.0360
20027.2520,-20.0000, -0.0226,12.0000, -0.0014,0.0839, 0.0439, 0.0639
20047.2520,-20.0000, -0.0224,12.0000, -0.0014,0.2237, 0.0639, -0.1957
20067.2500,-20.0000, -0.0225,12.0000, -0.0012,0.2237, 0.0639, -0.0160
20087.2500,-20.0000, -0.0220,12.0000, -0.0011,0.1238, 0.0639, -0.1558
20107.2500,-20.0000, -0.0219,12.0000, -0.0009,0.1638, -0.2956, -0.1158
20127.2500,-20.0000, -0.0218,12.0000, -0.0007,0.4234, -0.0559, -0.0559
20147.2539,0.0000, -0.0209,0.0000, -0.0007,0.3435, -0.0360, 0.0240
20168.2480,0.0000, -0.0197,0.0000, -0.0008,0.2637, 0.0040, 0.0439
20187.2500,0.0000, -0.0198,0.0000, -0.0008,0.0040, -0.1558, 0.0639
20208.2500,0.0000, -0.0198,0.0000, -0.0010,0.3236, -0.0360, 0.0639
20227.2461,0.0000, -0.0190,0.0000, -0.0015,0.2437, -0.0559, 0.0439
20247.2441,0.0000, -0.0183,0.0000, -0.0019,0.0639, 0.0439, 0.0439
20267.2461,0.0000, -0.0182,0.0000, -0.0021,0.3236, 0.0439, -0.1758
20287.2461,0.0000, -0.0181,0.0000, -0.0023,0.1238, 0.0639, -0.1758
20307.2441,0.0000, -0.0179,0.0000, -0.0023,-0.0160, 0.0639, -0.3356
20329.2422,0.0000, -0.0179,0.0000, -0.0024,0.4035, 0.0639, -0.1358
20348.2480,0.0000, -0.0174,0.0000, -0.0018,0.2237, 0.0439, -0.2557
20368.2422,0.0000, -0.0166,0.0000, -0.0015,0.4035, -0.0559, -0.1957
20389.2402,0.0000, -0.0166,0.0000, -0.0016,0.0240, -0.0559, 0.0240
20408.2402,0.0000, -0.0165,0.0000, -0.0016,0.0839, -0.1158, 0.0439
20429.2617,0.0000, -0.0164,0.0000, -0.0021,0.1238, 0.2037, 0.0639
20448.2383,0.0000, -0.0167,0.0000, -0.0022,0.3236, 0.0439, -0.1158
20468.2363,0.0000, -0.0172,0.0000, -0.0022,0.1638, 0.0639, -0.0360
20489.2383,0.0000, -0.0184,0.0000, -0.0020,0.3236, 0.0639, 0.0040
20508.2383,0.0000, -0.0192,0.0000, -0.0020,0.2237, 0.0639, -0.0759
20528.2363,0.0000, -0.0199,0.0000, -0.0021,0.3236, 0.0639, -0.5553
20548.2344,0.0000, -0.0206,0.0000, -0.0022,0.2237, 0.0639, 0.0439
20568.2344,0.0000, -0.0203,0.0000, -0.0017,0.2437, -0.0360, -0.0160
20588.2344,0.0000, -0.0209,0.0000, -0.0015,0.1039, -0.3356, 0.0040
20608.2344,0.0000, -0.0223,0.0000, -0.0018,0.1438, -0.2557, -0.0360
20629.2344,0.0000, -0.0225,0.0000, -0.0022,0.3635, -0.1158, -0.1957
20648.2324,0.0000, -0.0227,0.0000, -0.0028,0.6831, 0.0439, -0.4354
20668.2344,0.0000, -0.0236,0.0000, -0.0027,0.5233, 0.0439, -0.0559
20690.2305,0.0000, -0.0244,0.0000, -0.0019,0.2037, 0.0439, 0.0040
20709.2324,0.0000, -0.0254,0.0000, -0.0017,0.2637, 0.0439, 0.0439
20730.2305,0.0000, -0.0272,0.0000, -0.0015,0.4834, -0.1358, 0.0439
20749.2305,0.0000, -0.0292,0.0000, -0.0015,0.4234, -0.2956, -0.3555
20769.2305,0.0000, -0.0308,0.0000, -0.0020,0.3435, -0.4554, -0.3156
20789.2305,0.0000, -0.0313,0.0000, -0.0024,0.6232, -0.2157, -0.0759
20809.2285,0.0000, -0.0314,0.0000, -0.0030,0.7230, 0.0040, -0.3156
20829.2266,0.0000, -0.0317,0.0000, -0.0036,0.4634, 0.0240, -0.4754
20849.2285,0.0000, -0.0326,0.0000, -0.0036,0.6831, -0.3356, -0.5353
20869.2285,0.0000, -0.0340,0.0000, -0.0030,0.6232, -0.3955, -0.3356
20889.2246,0.0000, -0.0352,0.0000, -0.0031,0.5033, -0.2956, 0.0040
20909.2266,0.0000, -0.0363,0.0000, -0.0033,0.5033, -0.0959, -0.4155
20929.2266,0.0000, -0.0375,0.0000, -0.0036,0.6432, -0.0959, -0.5153
20949.2246,0.0000, -0.0390,0.0000, -0.0038,0.6032, -0.0959, -0.1558
20969.2246,0.0000, -0.0403,0.0000, -0.0036,0.8029, -0.0759, -0.3955
20989.2207,0.0000, -0.0417,0.0000, -0.0042,0.6232, -0.3156, -0.4554
21009.2246,0.0000, -0.0432,0.0000, -0.0040,1.0027, -0.2756, -0.0759
21029.2227,0.0000, -0.0432,0.0000, -0.0036,0.7430, -0.0360, -0.6951
21049.2207,0.0000, -0.0437,0.0000, -0.0040,0.9028, -0.3555, -0.5153
